origem_latitude,origem_longitude,dest_realizado_latitude,dest_realizado_longitude,distancia_text,distancia_value,duracao_text_Google,duracao_value_Google,endereco_origem,endereco_destino
-23.74841,-46.583398,-23.962603,-46.297071,58.3 km,58293.0,1 hour 0 mins,3591.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-19.706232,-47.979743,-23.922774,-46.318757,577 km,576766.0,7 hours 3 mins,25354.0,"Av. Cel. Zacarias Borges de Araújo, 532 - Distrito Industrial I, Uberaba - MG, 38064-700, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.828385,-43.246138,-23.425529,-46.487609,415 km,415400.0,5 hours 4 mins,18218.0,"Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.423586,-47.35866,-23.425529,-46.487609,108 km,108017.0,1 hour 28 mins,5307.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-20.227518,-40.368443,-20.25927,-40.296372,17.7 km,17673.0,18 mins,1076.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Via Pardais, 38 - Maria Ortiz, Vitória - ES, 29072-070, Brazil"
-22.842349,-47.150053,-23.008442,-47.144659,30.5 km,30497.0,29 mins,1715.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-16.39706,-48.932505,-23.962603,-46.297071,"1,047 km",1046889.0,13 hours 1 min,46889.0,"Rotatória Viela Vp-5E, 4261 - Distrito Agroindustrial de Anápolis, Anápolis - GO, 75132-125, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.963137,-46.472959,-23.922908,-46.353124,26.8 km,26807.0,34 mins,2049.0,"Rodovia Padre Manoel da Nóbrega, 282 - Jardim Rio Branco, São Vicente - SP, 11380-970, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.681718,-46.697327,-23.962603,-46.297071,72.6 km,72646.0,1 hour 28 mins,5265.0,"Av. das Nações Unidas, 22428 - Jurubatuba, São Paulo - SP, 04775, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-25.514891,-48.527652,-25.505405,-48.517371,2.8 km,2814.0,7 mins,408.0,"R. José Cadilhe, 298 - Serraria do Rocha, Paranaguá - PR, 83221-610, Brazil","Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil"
-23.74841,-46.583398,-23.922908,-46.353124,51.0 km,51025.0,50 mins,3005.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-29.715709,-51.111095,-29.989934,-51.176718,35.6 km,35572.0,38 mins,2273.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Avenida Severo Dulius - Anchieta, Porto Alegre - RS, 90200-310, Brazil"
-23.423586,-47.35866,-23.922908,-46.353124,153 km,152823.0,2 hours 10 mins,7796.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.313276,-49.133789,-23.962603,-46.297071,414 km,414152.0,5 hours 7 mins,18402.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.924157,-46.386852,-23.962603,-46.297071,13.0 km,12993.0,29 mins,1746.0,"Av. Ver. Alfredo das Neves, 2331a - Alemoa, Santos - SP, 11095-510, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-21.586401,-45.47072,-23.962603,-46.297071,389 km,389036.0,5 hours 32 mins,19909.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-22.876618,-43.211749,-23.927778,-46.371111,498 km,497696.0,6 hours 1 min,21681.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.613097,-46.545183,-23.008442,-47.144659,106 km,106453.0,1 hour 37 mins,5835.0,"Av. Prosperidade, 300 - Prosperidade, São Caetano do Sul - SP, 09220-590, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.22338,-45.873405,-23.008442,-47.144659,231 km,230751.0,2 hours 51 mins,10256.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.882422,-43.231486,-22.930628,-43.838309,78.0 km,77982.0,1 hour 11 mins,4247.0,"Av. Brasil, 2996 - Lote 8 - Caju, Rio de Janeiro - RJ, 20930-040, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-22.812505,-43.274016,-22.930628,-43.838309,69.3 km,69275.0,1 hour 4 mins,3862.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.423586,-47.35866,-23.962603,-46.297071,160 km,160091.0,2 hours 20 mins,8382.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-20.233624,-40.372041,-20.328086,-40.309449,30.2 km,30245.0,42 mins,2529.0,"Rod. Gov. Mário Covas, 882 - Padre Mathias, Cariacica - ES, 29157-100, Brazil","Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil"
-19.947702,-44.160691,-23.928333,-46.369167,619 km,619070.0,8 hours 5 mins,29084.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.828385,-43.246138,-23.008442,-47.144659,503 km,503367.0,6 hours 9 mins,22121.0,"Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.642804,-46.325548,-23.922908,-46.353124,69.0 km,69037.0,1 hour 22 mins,4898.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.922421,-46.384537,-23.922908,-46.353124,5.3 km,5305.0,15 mins,885.0,"R. Dr. Albert Schweitzer, 2450 - Alemoa, Santos - SP, 11095-520, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.922421,-46.384537,-23.922774,-46.318757,35.9 km,35866.0,42 mins,2532.0,"R. Dr. Albert Schweitzer, 2450 - Alemoa, Santos - SP, 11095-520, Brazil","Unnamed Road, Santos - SP, Brazil"
-19.925639,-44.050901,-22.895512,-43.183987,443 km,442627.0,6 hours 12 mins,22305.0,"Av. Ápio Cardoso, 20 - Cincao, Contagem - MG, 32371-615, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-23.423586,-47.35866,-23.927222,-46.334722,153 km,152861.0,2 hours 9 mins,7716.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-23.642804,-46.325548,-23.008442,-47.144659,152 km,151616.0,2 hours 9 mins,7710.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.681718,-46.697327,-23.008442,-47.144659,108 km,108304.0,1 hour 24 mins,5069.0,"Av. das Nações Unidas, 22428 - Jurubatuba, São Paulo - SP, 04775, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-29.715709,-51.111095,-23.926389,-46.341944,"1,143 km",1143223.0,14 hours 8 mins,50865.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-19.925639,-44.050901,-22.930628,-43.838309,488 km,487596.0,6 hours 38 mins,23875.0,"Av. Ápio Cardoso, 20 - Cincao, Contagem - MG, 32371-615, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-29.894283,-51.173923,-23.008442,-47.144659,"1,204 km",1203635.0,14 hours 33 mins,52366.0,"Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.425529,-46.487609,-23.008442,-47.144659,115 km,114891.0,1 hour 31 mins,5440.0,"R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-29.771028,-52.420889,-23.008442,-47.144659,"1,349 km",1349020.0,16 hours 28 mins,59251.0,"RST-471 - Philip Morris - Liberdade, Santa Cruz do Sul - RS, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-18.876518,-48.30697,-23.922774,-46.318757,679 km,679495.0,8 hours 19 mins,29943.0,"Av. José Andraus Gassani, 191 - Distrito Industrial, Uberlândia - MG, 38402-322, Brazil","Unnamed Road, Santos - SP, Brazil"
-18.876518,-48.30697,-23.922908,-46.353124,667 km,667292.0,8 hours 8 mins,29284.0,"Av. José Andraus Gassani, 191 - Distrito Industrial, Uberlândia - MG, 38402-322, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.895512,-43.183987,-23.928333,-46.369167,503 km,502881.0,6 hours 9 mins,22115.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-18.876518,-48.30697,-23.962603,-46.297071,675 km,674560.0,8 hours 18 mins,29870.0,"Av. José Andraus Gassani, 191 - Distrito Industrial, Uberlândia - MG, 38402-322, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.538573,-46.755232,-23.008442,-47.144659,88.7 km,88745.0,1 hour 6 mins,3931.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.926389,-46.341944,-23.922908,-46.353124,2.4 km,2414.0,8 mins,485.0,"Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.876337,-43.223938,-22.930628,-43.838309,79.5 km,79477.0,1 hour 12 mins,4336.0,"R. Bôas Vindas, 950 - Caju, Rio de Janeiro - RJ, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.9475,-46.277222,-23.425529,-46.487609,102 km,102373.0,1 hour 46 mins,6368.0,"R. Brg. Eduardo Gomes, 1300 - Vila Aurea (Vicente De Carvalh, Guarujá - SP, 11460-410, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.74841,-46.583398,-23.008442,-47.144659,123 km,122848.0,1 hour 39 mins,5956.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.805,-43.2376,-22.895512,-43.183987,16.4 km,16371.0,25 mins,1519.0,"Estr. Itacolomi - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-22.842349,-47.150053,-23.922774,-46.318757,196 km,195528.0,2 hours 39 mins,9569.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.842349,-47.150053,-23.425529,-46.487609,130 km,130444.0,1 hour 40 mins,5975.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.757186,-46.582209,-23.922908,-46.353124,50.1 km,50111.0,48 mins,2886.0,"Estr. Galvão Bueno, 5600 - Batistini, São Bernardo do Campo - SP, 09842-080, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.573073,-46.604626,-23.962603,-46.297071,71.3 km,71344.0,1 hour 23 mins,4989.0,"R. Guarda de Honra, 301 - Ipiranga, São Paulo - SP, 04201-070, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-12.832,-38.4034,-12.9708,-38.5139,29.9 km,29883.0,33 mins,1985.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Av. da França, 1553 - Comercio, Salvador - BA, 40010-000, Brasil, Salvador - BA, 40301-155, Brazil"
-23.423586,-47.35866,-23.922774,-46.318757,165 km,165027.0,2 hours 21 mins,8455.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.963137,-46.472959,-23.962603,-46.297071,34.1 km,34074.0,44 mins,2635.0,"Rodovia Padre Manoel da Nóbrega, 282 - Jardim Rio Branco, São Vicente - SP, 11380-970, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-25.563829,-49.169391,-25.505405,-48.517371,83.9 km,83945.0,1 hour 16 mins,4543.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil"
-15.66275,-55.982554,-26.242207,-48.638987,"1,836 km",1835541.0,1 day 0 hours,87333.0,"R. V, 525 - Distrito Industrial, Cuiabá - MT, 78098-480, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-22.812647,-43.27387,-22.930628,-43.838309,69.3 km,69254.0,1 hour 4 mins,3855.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-29.771028,-52.420889,-29.989934,-51.176718,159 km,159177.0,2 hours 9 mins,7768.0,"RST-471 - Philip Morris - Liberdade, Santa Cruz do Sul - RS, Brazil","Avenida Severo Dulius - Anchieta, Porto Alegre - RS, 90200-310, Brazil"
-21.586401,-45.47072,-23.922908,-46.353124,382 km,381769.0,5 hours 22 mins,19324.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.223612,-45.861625,-3.029735,-60.041227,"3,951 km",3950954.0,2 days 6 hours,194281.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil"
-22.313276,-49.133789,-23.922908,-46.353124,407 km,406884.0,4 hours 57 mins,17816.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.494815,-46.843764,-23.962603,-46.297071,102 km,101730.0,1 hour 41 mins,6049.0,"Alameda Amazonas, 330 - Alphaville Industrial, Barueri - SP, 06454-070, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-32.030602,-52.094417,-26.904543,-48.656028,758 km,757741.0,9 hours 52 mins,35514.0,"R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-26.950575,-48.750261,-25.517412,-49.321523,216 km,215896.0,2 hours 44 mins,9857.0,"R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil","Rua José Rodrigues Pinheiro, 2590 - Capão Raso, Curitiba - PR, 81170-200, Brazil"
-8.365199,-35.043825,-8.392991,-34.971536,15.7 km,15705.0,27 mins,1598.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Unnamed Road - Ipojuca, PE, 55590-000, Brazil"
-12.832,-38.4034,-23.927778,-46.371111,"2,004 km",2004061.0,1 day 4 hours,100645.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-29.132459,-51.190494,-32.030602,-52.094417,439 km,439199.0,5 hours 53 mins,21181.0,"R. Sem Denominacao, 290 - Pôr do Sol, Caxias do Sul - RS, 95042-260, Brazil","R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil"
-21.83925,-46.646205,-23.962603,-46.297071,326 km,326369.0,4 hours 23 mins,15799.0,"Av. Bauxita, 891 - Jardim Kennedy, Poços de Caldas - MG, 37706-272, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-3.029735,-60.041227,-23.425529,-46.487609,"3,914 km",3914131.0,2 days 5 hours,191169.0,"Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-16.632042,-49.228669,-23.425529,-46.487609,928 km,928010.0,11 hours 30 mins,41387.0,"Av. Santos Dumont Q Area, 915 - Santa Genoveva, Goiânia - GO, 74672-420, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.967882,-46.328887,-23.963539,-46.291054,48.8 km,48751.0,1 hour 1 min,3668.0,"Av. Washington Luis - Vila Matias, Santos - SP, 11050-201, Brazil","Unnamed Road - Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP, Brazil"
-3.155787,-59.990834,-22.930628,-43.838309,"4,243 km",4243499.0,2 days 9 hours,205409.0,"Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-3.155787,-59.990834,-23.962603,-46.297071,"3,960 km",3959999.0,2 days 6 hours,193819.0,"Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-3.151545,-59.997958,-8.392991,-34.971536,"4,716 km",4716353.0,2 days 22 hours,253703.0,"R. Ponta Grossa, 256 - Colônia Oliveira Machado, Manaus - AM, 69074-190, Brazil","Unnamed Road - Ipojuca, PE, 55590-000, Brazil"
-23.928333,-46.369167,-23.970583,-46.296805,11.9 km,11914.0,26 mins,1546.0,"Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil","Av. Gov. Mário Covas Júnior, 1285 - Porto Macuco, Santos - SP, 11020-300, Brazil"
-3.77834,-38.534974,-23.425529,-46.487609,"2,966 km",2966099.0,1 day 16 hours,144854.0,"Ac. Público - Aeroporto, Fortaleza - CE, 60741-900, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.223333,-48.800833,-23.425529,-46.487609,555 km,554946.0,7 hours 20 mins,26416.0,"Av. Santos Dumont, 9000 - Aventureiro, Joinville - SC, 89226-435, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-8.365199,-35.043825,-23.928333,-46.369167,"2,671 km",2670825.0,1 day 14 hours,135197.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-3.155787,-59.990834,4.480429,-61.149013,968 km,967835.0,15 hours 54 mins,57231.0,"Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil","BR-174, Pacaraima - RR, 69345-000, Brazil"
-8.392991,-34.971536,-23.962603,-46.297071,"2,690 km",2690416.0,1 day 14 hours,136749.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.642804,-46.325548,-28.590784,-56.030806,"1,428 km",1427606.0,19 hours 4 mins,68640.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","RN121, Corrientes, Argentina"
-26.904543,-48.656028,-23.926389,-46.341944,603 km,602798.0,7 hours 51 mins,28266.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.538573,-46.755232,-29.747888,-57.083624,"1,532 km",1532184.0,20 hours 34 mins,74067.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-22.44143,-44.368614,-25.511146,-54.565616,"1,329 km",1329227.0,16 hours 3 mins,57775.0,"Via C - Agulhas Negras, Resende - RJ, 27540, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-19.947702,-44.160691,-28.590784,-56.030806,"1,901 km",1900850.0,1 day 1 hour,88823.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","RN121, Corrientes, Argentina"
-3.155787,-59.990834,-25.511146,-54.565616,"3,751 km",3751278.0,2 days 4 hours,188647.0,"Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-3.155787,-59.990834,-19.022251,-57.689835,"2,740 km",2740433.0,1 day 17 hours,148496.0,"Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil","Rod. Ramon Gomes - Corumbá, MS, Brazil"
-23.642804,-46.325548,-29.747888,-57.083624,"1,596 km",1596225.0,21 hours 21 mins,76873.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-22.44143,-44.368614,-33.672274,-53.444504,"1,920 km",1920212.0,23 hours 3 mins,82956.0,"Via C - Agulhas Negras, Resende - RJ, 27540, Brazil","BR-471, Chuí - Rocha, 96255-000, Brazil"
-22.876618,-43.211749,-23.928333,-46.369167,498 km,497903.0,6 hours 2 mins,21747.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.895512,-43.183987,-23.922774,-46.318757,519 km,519192.0,6 hours 30 mins,23407.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.538573,-46.755232,-25.511146,-54.565616,"1,044 km",1043787.0,12 hours 40 mins,45572.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-26.950575,-48.750261,-23.924612,-46.344577,605 km,605099.0,7 hours 46 mins,27954.0,"R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil","Av. Eng. Augusto Barata, 411 - Morro da Penha, Santos - SP, 11095-000, Brazil"
-27.573619,-54.672925,-25.511146,-54.565616,276 km,275888.0,4 hours 27 mins,16022.0,"RS-344, 102, Porto Mauá - RS, 98947-000, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-23.223612,-45.861625,-8.128981,-34.918344,"2,535 km",2534929.0,1 day 13 hours,134313.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-26.904543,-48.656028,-23.927778,-46.371111,599 km,599230.0,7 hours 42 mins,27735.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-29.715709,-51.111095,-29.747888,-57.083624,662 km,662349.0,8 hours 12 mins,29509.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Av. Min. Assis Brasil, 4485 - Santo Inacio, Uruguaiana - RS, 97511-800, Brazil"
-23.423586,-47.35866,-28.590784,-56.030806,"1,315 km",1315303.0,17 hours 24 mins,62644.0,"Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil","RN121, Corrientes, Argentina"
-29.715709,-51.111095,-23.924612,-46.344577,"1,143 km",1143243.0,14 hours 8 mins,50892.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Av. Eng. Augusto Barata, 411 - Morro da Penha, Santos - SP, 11095-000, Brazil"
